@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
2566,'2019/12/13 10:59:20:348',5,0.663642,0.964459,0.474011,0.831688,0.516375,0.411743,0.458299,0.793239,0.018862,0.853214,0.385745,0.369339,294.094879,4
2567,'2019/12/13 10:59:20:364',5,0.663642,0.964459,0.474011,0.831688,0.516375,0.411743,0.458299,0.793239,0.018862,0.853214,0.385745,0.369339,294.094879,4
2568,'2019/12/13 10:59:20:382',5,0.663642,0.964459,0.474011,0.831688,0.516375,0.411743,0.458299,0.793239,0.018862,0.853214,0.385745,0.369339,294.094879,4
2569,'2019/12/13 10:59:20:398',5,0.663642,0.964459,0.474011,0.831688,0.516375,0.411743,0.458299,0.793239,0.018862,0.853214,0.385745,0.369339,294.094879,4
2570,'2019/12/13 10:59:20:414',5,0.663642,0.964459,0.474011,0.831688,0.516375,0.411743,0.458299,0.793239,0.018862,0.853214,0.385745,0.369339,294.094879,4
2571,'2019/12/13 10:59:20:431',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2572,'2019/12/13 10:59:20:447',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2573,'2019/12/13 10:59:20:464',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2574,'2019/12/13 10:59:20:486',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2575,'2019/12/13 10:59:20:500',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2576,'2019/12/13 10:59:20:518',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2577,'2019/12/13 10:59:20:533',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2578,'2019/12/13 10:59:20:549',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2579,'2019/12/13 10:59:20:567',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2580,'2019/12/13 10:59:20:584',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2581,'2019/12/13 10:59:20:599',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2582,'2019/12/13 10:59:20:616',5,0.650612,0.999734,0.531999,0.998515,0.516508,0.415419,0.391349,0.870497,0.057829,0.861678,0.379241,0.369781,301.404419,4
2583,'2019/12/13 10:59:20:635',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2584,'2019/12/13 10:59:20:649',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2585,'2019/12/13 10:59:20:665',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2586,'2019/12/13 10:59:20:680',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2587,'2019/12/13 10:59:20:698',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2588,'2019/12/13 10:59:20:715',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2589,'2019/12/13 10:59:20:732',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2590,'2019/12/13 10:59:20:748',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2591,'2019/12/13 10:59:20:766',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2592,'2019/12/13 10:59:20:782',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2593,'2019/12/13 10:59:20:797',5,0.661276,0.97657,0.432847,0.912114,0.513072,0.416513,0.061057,0.874083,0.057466,0.864206,0.375294,0.354438,315.602997,4
2594,'2019/12/13 10:59:20:814',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2595,'2019/12/13 10:59:20:830',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2596,'2019/12/13 10:59:20:847',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2597,'2019/12/13 10:59:20:864',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2598,'2019/12/13 10:59:20:881',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2599,'2019/12/13 10:59:20:897',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2600,'2019/12/13 10:59:20:916',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2601,'2019/12/13 10:59:20:931',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2602,'2019/12/13 10:59:20:949',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2603,'2019/12/13 10:59:20:964',5,0.661638,0.971556,0.438458,0.906992,0.518197,0.411134,0.159868,0.820928,0.059559,0.849585,0.362223,0.370366,315.874695,4
2604,'2019/12/13 10:59:20:981',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2605,'2019/12/13 10:59:20:997',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2606,'2019/12/13 10:59:21:013',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2607,'2019/12/13 10:59:21:030',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2608,'2019/12/13 10:59:21:047',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2609,'2019/12/13 10:59:21:066',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2610,'2019/12/13 10:59:21:081',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2611,'2019/12/13 10:59:21:098',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2612,'2019/12/13 10:59:21:115',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2613,'2019/12/13 10:59:21:142',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2614,'2019/12/13 10:59:21:147',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2615,'2019/12/13 10:59:21:164',5,0.677915,0.969974,0.551609,0.899119,0.520615,0.409452,0.060399,0.839015,0.05077,0.836002,0.358419,0.369532,316.962402,4
2616,'2019/12/13 10:59:21:180',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2617,'2019/12/13 10:59:21:197',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2618,'2019/12/13 10:59:21:214',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2619,'2019/12/13 10:59:21:230',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2620,'2019/12/13 10:59:21:247',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2621,'2019/12/13 10:59:21:264',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2622,'2019/12/13 10:59:21:280',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2623,'2019/12/13 10:59:21:298',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2624,'2019/12/13 10:59:21:316',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2625,'2019/12/13 10:59:21:332',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2626,'2019/12/13 10:59:21:348',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2627,'2019/12/13 10:59:21:364',5,0.663663,0.979905,0.555458,0.969146,0.521251,0.40924,0.089736,0.849538,0.051938,0.848345,0.356608,0.367847,320.921783,4
2628,'2019/12/13 10:59:21:380',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2629,'2019/12/13 10:59:21:397',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2630,'2019/12/13 10:59:21:413',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2631,'2019/12/13 10:59:21:430',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2632,'2019/12/13 10:59:21:449',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2633,'2019/12/13 10:59:21:464',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2634,'2019/12/13 10:59:21:481',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2635,'2019/12/13 10:59:21:497',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2636,'2019/12/13 10:59:21:515',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2637,'2019/12/13 10:59:21:531',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2638,'2019/12/13 10:59:21:548',5,0.665628,0.970503,0.447369,0.778382,0.520571,0.409546,0.066361,0.832259,0.052196,0.829036,0.356845,0.368418,316.873474,4
2639,'2019/12/13 10:59:21:567',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2640,'2019/12/13 10:59:21:580',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2641,'2019/12/13 10:59:21:597',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2642,'2019/12/13 10:59:21:614',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2643,'2019/12/13 10:59:21:630',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2644,'2019/12/13 10:59:21:647',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2645,'2019/12/13 10:59:21:665',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2646,'2019/12/13 10:59:21:681',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2647,'2019/12/13 10:59:21:698',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2648,'2019/12/13 10:59:21:715',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2649,'2019/12/13 10:59:21:731',5,0.566649,0.971743,0.44203,0.909117,0.518869,0.412849,0.063865,0.838101,0.053538,0.839587,0.358374,0.349106,323.580536,4
2650,'2019/12/13 10:59:21:747',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2651,'2019/12/13 10:59:21:764',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2652,'2019/12/13 10:59:21:780',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2653,'2019/12/13 10:59:21:802',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2654,'2019/12/13 10:59:21:815',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2655,'2019/12/13 10:59:21:831',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2656,'2019/12/13 10:59:21:847',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2657,'2019/12/13 10:59:21:865',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2658,'2019/12/13 10:59:21:882',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2659,'2019/12/13 10:59:21:899',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2660,'2019/12/13 10:59:21:915',5,0.643804,0.985447,0.424589,0.926407,0.51104,0.422215,0.06969,0.835502,0.053853,0.831486,0.357879,0.361998,310.271545,4
2661,'2019/12/13 10:59:21:931',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2662,'2019/12/13 10:59:21:947',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2663,'2019/12/13 10:59:21:964',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2664,'2019/12/13 10:59:21:980',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2665,'2019/12/13 10:59:21:997',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2666,'2019/12/13 10:59:22:014',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2667,'2019/12/13 10:59:22:033',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2668,'2019/12/13 10:59:22:047',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2669,'2019/12/13 10:59:22:065',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2670,'2019/12/13 10:59:22:081',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2671,'2019/12/13 10:59:22:098',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2672,'2019/12/13 10:59:22:114',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2673,'2019/12/13 10:59:22:131',5,0.564233,0.976601,0.426265,0.924322,0.510572,0.426167,0.082798,0.848597,0.065805,0.856404,0.367482,0.338144,291.927429,4
2674,'2019/12/13 10:59:22:148',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2675,'2019/12/13 10:59:22:164',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2676,'2019/12/13 10:59:22:180',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2677,'2019/12/13 10:59:22:197',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2678,'2019/12/13 10:59:22:214',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2679,'2019/12/13 10:59:22:231',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2680,'2019/12/13 10:59:22:248',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2681,'2019/12/13 10:59:22:265',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2682,'2019/12/13 10:59:22:281',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2683,'2019/12/13 10:59:22:298',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2684,'2019/12/13 10:59:22:314',5,0.549957,0.913604,0.434867,0.870463,0.51174,0.423249,0.340624,0.850803,0.059102,0.869281,0.321434,0.359933,286.684021,4
2685,'2019/12/13 10:59:22:331',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2686,'2019/12/13 10:59:22:347',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2687,'2019/12/13 10:59:22:364',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2688,'2019/12/13 10:59:22:381',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2689,'2019/12/13 10:59:22:397',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2690,'2019/12/13 10:59:22:415',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2691,'2019/12/13 10:59:22:431',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2692,'2019/12/13 10:59:22:449',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2693,'2019/12/13 10:59:22:464',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2694,'2019/12/13 10:59:22:483',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2695,'2019/12/13 10:59:22:498',5,0.670822,0.940242,0.552788,0.979428,0.506277,0.415766,0.261643,0.816804,0.051954,0.815136,0.298061,0.355934,306.609314,4
2696,'2019/12/13 10:59:22:529',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2697,'2019/12/13 10:59:22:532',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2698,'2019/12/13 10:59:22:549',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2699,'2019/12/13 10:59:22:567',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2700,'2019/12/13 10:59:22:583',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2701,'2019/12/13 10:59:22:598',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2702,'2019/12/13 10:59:22:615',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2703,'2019/12/13 10:59:22:632',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2704,'2019/12/13 10:59:22:647',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
2705,'2019/12/13 10:59:22:665',5,0.683166,0.94279,0.545869,0.899931,0.515336,0.409882,0.149659,0.803185,0.052045,0.837238,0.302657,0.368305,312.144196,4
