@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric

@data
432,'2019/11/12 12:11:47:510',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
431,'2019/11/12 12:11:47:493',5,0.730363,0.276479,0.734743,0.268983,0.725838,0.265952,0.737377,0.280545,0.703247,0.276502,0.789948,0.353754,0.68809,0.359167,0.822459,0.378289,0.633582,0.406495,0.830001,0.37595,0.656949,0.398304,0.73937,0.570831,0.703054,0.565389,0.749495,0.757479,0.696605,0.750731,0.763526,0.875923,0.703508,0.873797,?
430,'2019/11/12 12:11:47:476',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
429,'2019/11/12 12:11:47:460',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
428,'2019/11/12 12:11:47:444',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
427,'2019/11/12 12:11:47:425',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
426,'2019/11/12 12:11:47:410',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
425,'2019/11/12 12:11:47:393',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
424,'2019/11/12 12:11:47:378',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
423,'2019/11/12 12:11:47:359',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
422,'2019/11/12 12:11:47:343',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
421,'2019/11/12 12:11:47:328',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
420,'2019/11/12 12:11:47:310',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
419,'2019/11/12 12:11:47:294',5,0.727484,0.276638,0.732263,0.269531,0.723008,0.266499,0.736463,0.281179,0.702892,0.276805,0.790169,0.355749,0.686856,0.35918,0.821403,0.37655,0.652734,0.396457,0.823078,0.362776,0.654194,0.390425,0.738617,0.569822,0.702336,0.56473,0.748199,0.75486,0.695172,0.749164,0.760516,0.872642,0.702288,0.868795,?
418,'2019/11/12 12:11:47:276',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
417,'2019/11/12 12:11:47:261',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
416,'2019/11/12 12:11:47:243',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
415,'2019/11/12 12:11:47:227',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
414,'2019/11/12 12:11:47:210',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
413,'2019/11/12 12:11:47:193',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
412,'2019/11/12 12:11:47:176',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
411,'2019/11/12 12:11:47:161',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
410,'2019/11/12 12:11:47:145',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
409,'2019/11/12 12:11:47:126',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
408,'2019/11/12 12:11:47:112',5,0.726305,0.27607,0.731524,0.267772,0.721251,0.265135,0.735364,0.278916,0.702788,0.275431,0.788387,0.354088,0.685988,0.359071,0.818974,0.377379,0.652472,0.395797,0.822659,0.364732,0.663023,0.386588,0.73662,0.571892,0.701159,0.566486,0.747477,0.756967,0.693357,0.74997,0.761465,0.874125,0.704446,0.871596,?
407,'2019/11/12 12:11:47:093',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
406,'2019/11/12 12:11:47:076',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
405,'2019/11/12 12:11:47:061',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
404,'2019/11/12 12:11:47:044',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
403,'2019/11/12 12:11:47:027',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
402,'2019/11/12 12:11:47:010',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
401,'2019/11/12 12:11:46:993',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
400,'2019/11/12 12:11:46:977',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
399,'2019/11/12 12:11:46:959',5,0.723386,0.277185,0.729694,0.270311,0.71677,0.266838,0.735441,0.281185,0.700453,0.276957,0.784735,0.362546,0.684722,0.357673,0.822792,0.374694,0.652355,0.398869,0.822133,0.361974,0.655977,0.382857,0.736557,0.571014,0.701271,0.565625,0.74764,0.754051,0.697715,0.747937,0.760159,0.867538,0.703857,0.859332,?
